62, 235, 179
67, 239, 184
60, 238, 182
58, 233, 173
71, 237, 183
56, 235, 175
66, 236, 183
58, 236, 175
48, 235, 176
60, 241, 183
60, 242, 184
61, 238, 184
53, 236, 175
66, 240, 185
69, 236, 184
60, 238, 177
110, 240, 198
56, 235, 179
96, 233, 189
78, 235, 191
60, 230, 169
51, 235, 177
61, 234, 182
59, 237, 177
75, 237, 186
52, 236, 175
72, 236, 185
59, 238, 178
71, 236, 181
61, 239, 180
63, 239, 182
68, 237, 184
60, 237, 176
62, 237, 187
87, 236, 189
